Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Daniel,1,11,ויאמר דניאל אלהמלצר אשר מנה שר הסריסים עלדניאל חנניה מישאל ועזריה,"Daniel replied to the guard whom the chief officer had put in charge of Daniel, Hananiah, Mishael, and Azariah, ",Ninguno
Daniel,1,12,נסנא אתעבדיך ימים עשרה ויתנולנו מןהזרעים ונאכלה ומים ונשתה,"“Please test your servants for ten days, giving us legumes to eat and water to drink. ",Ninguno
Daniel,1,13,ויראו לפניך מראינו ומראה הילדים האכלים את פתבג המלך וכאשר תראה עשה עםעבדיך,"Then compare our appearance with that of the youths who eat of the king’s food, and do with your servants as you see fit.” ",Ninguno
Daniel,1,14,וישמע להם לדבר הזה וינסם ימים עשרה,"He agreed to this plan of theirs, and tested them for ten days. ",Ninguno
Daniel,1,15,ומקצת ימים עשרה נראה מראיהם טוב ובריאי בשר מןכלהילדים האכלים את פתבג המלך,"When the ten days were over, they looked better and healthier than all the youths who were eating of the king’s food. ",Ninguno
Daniel,1,16,ויהי המלצר נשא אתפתבגם ויין משתיהם ונתן להם זרענים,"So the guard kept on removing their food, and the wine they were supposed to drink, and gave them legumes. ",Ninguno
Daniel,1,17,והילדים האלה ארבעתם נתן להם האלהים מדע והשכל בכלספר וחכמה ודניאל הבין בכלחזון וחלמות,"God made all four of these young men intelligent and proficient in all writings and wisdom, and Daniel had understanding of visions and dreams of all kinds. ",Separación (Beyn)
Daniel,1,18,ולמקצת הימים אשראמר המלך להביאם ויביאם שר הסריסים לפני נבכדנצר,"When the time the king had set for their presentation had come, the chief officer presented them to Nebuchadnezzar. ",Ninguno
Daniel,1,19,וידבר אתם המלך ולא נמצא מכלם כדניאל חנניה מישאל ועזריה ויעמדו לפני המלך,"The king spoke with them, and of them all none was equal to Daniel, Hananiah, Mishael, and Azariah; so these entered the king’s service. ",Ninguno
Daniel,1,20,וכל דבר חכמת בינה אשרבקש מהם המלך וימצאם עשר ידות על כלהחרטמים האשפים אשר בכלמלכותו,"Whenever the king put a question to them requiring wisdom and understanding, he found them to be ten times better than all the magicians and exorcists throughout his realm. ",Ninguno
Daniel,1,21,"ויהי דניאל עדשנת אחת לכורש המלך&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",Daniel was there until the first year of King Cyrus.,Ninguno
Daniel,2,1,ובשנת שתים למלכות נבכדנצר חלם נבכדנצר חלמות ותתפעם רוחו ושנתו נהיתה עליו,"In the second year of the reign of Nebuchadnezzar, Nebuchadnezzar had a dream; his spirit was agitated, yet he was overcome byayet he was overcome by Meaning of Heb. uncertain; in contrast to others “and he could not.” sleep. ",Ninguno
Daniel,2,2,ויאמר המלך לקרא לחרטמים ולאשפים ולמכשפים ולכשדים להגיד למלך חלמתיו ויבאו ויעמדו לפני המלך,"The king ordered the magicians, exorcists, sorcerers, and Chaldeans to be summoned in order to tell the king what he had dreamed. They came and stood before the king, ",Ninguno
Daniel,2,3,ויאמר להם המלך חלום חלמתי ותפעם רוחי לדעת אתהחלום,"and the king said to them, “I have had a dream and I am full of anxiety to know what I have dreamed.” ",Ninguno
Daniel,2,4,"וידברו הכשדים למלך ארמית מלכא לעלמין חיי אמר חלמא <span class=""mam-kq""><span class=""mam-kq-k"">(לעבדיך)</span> <span class=""mam-kq-q"">[לעבדך]</span></span> ופשרא נחוא","The Chaldeans spoke to the king in Aramaic, “O king, live forever! Relate the dream to your servants, and we will tell its meaning.” ",Ninguno
Daniel,2,5,"ענה מלכא ואמר <span class=""mam-kq""><span class=""mam-kq-k"">(לכשדיא)</span> <span class=""mam-kq-q"">[לכשדאי]</span></span> מלתה מני אזדא הן לא תהודעונני חלמא ופשרה הדמין תתעבדון ובתיכון נולי יתשמון","The king said in reply to the Chaldeans, “I hereby decree: If you will not make the dream and its meaning known to me, you shall be torn limb from limb and your houses confiscated.bconfiscated Meaning uncertain; or “turned into ruins.” ",Ninguno
Daniel,2,6,והן חלמא ופשרה תהחון מתנן ונבזבה ויקר שגיא תקבלון מןקדמי להן חלמא ופשרה החוני,"But if you tell the dream and its meaning, you shall receive from me gifts, presents, and great honor; therefore, tell me the dream and its meaning.” ",Ninguno
Daniel,2,7,ענו תנינות ואמרין מלכא חלמא יאמר לעבדוהי ופשרה נהחוה,"Once again they answered, “Let the king relate the dream to his servants, and we will tell its meaning.” ",Ninguno
Daniel,2,8,ענה מלכא ואמר מןיציב ידע אנה די עדנא אנתון זבנין כלקבל די חזיתון די אזדא מני מלתא,"The king said in reply, “It is clear to me that you are playing for time, since you see that I have decreed ",Percepción (Yada)
Daniel,2,9,"די הןחלמא לא תהודענני חדההיא דתכון ומלה כדבה ושחיתה <span class=""mam-kq""><span class=""mam-kq-k"">(הזמנתון)</span> <span class=""mam-kq-q"">[הזדמנתון]</span></span> למאמר קדמי עד די עדנא ישתנא להן חלמא אמרו לי ואנדע די פשרה תהחונני","that if you do not make the dream known to me, there is but one verdict for you. You have conspired to tell me something false and fraudulent until circumstances change; so relate the dream to me, and I will then know that you can tell its meaning.” ",Ninguno
Daniel,2,10,"ענו <span class=""mam-kq""><span class=""mam-kq-k"">(כשדיא)</span> <span class=""mam-kq-q"">[כשדאי]</span></span> קדםמלכא ואמרין לאאיתי אנש עליבשתא די מלת מלכא יוכל להחויה כלקבל די כלמלך רב ושליט מלה כדנה לא שאל לכלחרטם ואשף וכשדי","The Chaldeans said in reply to the king, “There is no one on earth who can satisfy the king’s demand,csatisfy the king’s demand Lit. “tell the king’s matter.” for great king or ruler—none has ever asked such a thing of any magician, exorcist, or Chaldean. ",Ninguno
Daniel,2,11,ומלתא דימלכה שאל יקירה ואחרן לא איתי די יחונה קדם מלכא להן אלהין די מדרהון עםבשרא לא איתוהי,The thing asked by the king is difficult; there is no one who can tell it to the king except the gods whose abode is not among mortals.”dmortals Lit. “flesh.” ,Ninguno
Daniel,2,12,כלקבל דנה מלכא בנס וקצף שגיא ואמר להובדה לכל חכימי בבל,"Whereupon the king flew into a violent rage, and gave an order to do away with all the sages of Babylon.",Ninguno
Daniel,2,13,"ודתא נפקת וחכימיא מתקטלין ובעו דניאל וחברוהי להתקטלה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",The decree condemning the sages to death was issued. Daniel and his companions were about to be put to death ,Ninguno
Daniel,2,14,באדין דניאל התיב עטא וטעם לאריוך רבטבחיא די מלכא די נפק לקטלה לחכימי בבל,"when Daniel remonstrated with Arioch, the captain of the royal guard who had set out to put the sages of Babylon to death. ",Ninguno
Daniel,2,15,ענה ואמר לאריוך שליטא דימלכא עלמה דתא מהחצפה מןקדם מלכא אדין מלתא הודע אריוך לדניאל,"He spoke up and said to Arioch, the royal officer, “Why is the decree of the king so urgent?” Thereupon Arioch informed Daniel of the matter. ",Ninguno
Daniel,2,16,"ודניאל על ובעה מןמלכא די זמן ינתןלה ופשרא להחויה למלכא&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","So Daniel went to ask the king for time, that he might tell the meaning to the king. ",Ninguno
Daniel,2,17,אדין דניאל לביתה אזל ולחנניה מישאל ועזריה חברוהי מלתא הודע,"Then Daniel went to his house and informed his companions, Hananiah, Mishael, and Azariah, of the matter, ",Ninguno
Daniel,2,18,ורחמין למבעא מןקדם אלה שמיא עלרזא דנה די לא יהובדון דניאל וחברוהי עםשאר חכימי בבל,"that they might implore the God of Heaven for help regarding this mystery, so that Daniel and his colleagues would not be put to death together with the other sages of Babylon.",Ninguno
Daniel,2,19,אדין לדניאל בחזוא דיליליא רזא גלי אדין דניאל ברך לאלה שמיא,The mystery was revealed to Daniel in a night vision; then Daniel blessed the God of Heaven. ,Ninguno
Daniel,2,20,ענה דניאל ואמר להוא שמה דיאלהא מברך מןעלמא ועד עלמא די חכמתא וגבורתא די לההיא,"Daniel spoke up and said:“Let the name of God be blessed forever and ever,For wisdom and power are God’s—",Ninguno
Daniel,2,21,והוא מהשנא עדניא וזמניא מהעדה מלכין ומהקים מלכין יהב חכמתא לחכימין ומנדעא לידעי בינה,"Who changes times and seasons,Removes kings and installs kings;Who gives the wise their wisdomAnd knowledge to those who know;","Control/Derecha (Yamin), Percepción (Yada)"
Daniel,2,22,"הוא גלא עמיקתא ומסתרתא ידע מה בחשוכא <span class=""mam-kq""><span class=""mam-kq-k"">(ונהירא)</span> <span class=""mam-kq-q"">[ונהורא]</span></span> עמה שרא","Who reveals deep and hidden things,Knows what is in the darkness—With whom light dwells.",Percepción (Yada)
Daniel,2,23,לך&thinsp;<b></b> אלה אבהתי מהודא ומשבח אנה די חכמתא וגבורתא יהבת לי וכען הודעתני דיבעינא מנך דימלת מלכא הודעתנא,"I acknowledge and praise You,O God of my ancestors,You who have given me wisdom and power,For now You have let me know what we asked of You;You have let us know what concerns the king.”",Ninguno
Daniel,2,24,"כלקבל דנה דניאל על עלאריוך די מני מלכא להובדה לחכימי בבל אזל&thinsp;<b></b> וכן אמרלה לחכימי בבל אלתהובד העלני קדם מלכא ופשרא למלכא אחוא&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Thereupon Daniel went to Arioch, whom the king had appointed to do away with the sages of Babylon; he came and said to him as follows, “Do not do away with the sages of Babylon; bring me to the king and I will tell the king the meaning!” ",Ninguno
Daniel,2,25,אדין אריוך בהתבהלה הנעל לדניאל קדם מלכא וכן אמרלה דיהשכחת גבר מןבני גלותא די יהוד די פשרא למלכא יהודע,"So Arioch rushed Daniel into the king’s presence and said to him, “I have found among the exiles of Judah a man who can make the meaning known to the king!” ",Ninguno
Daniel,2,26,"ענה מלכא ואמר לדניאל די שמה בלטשאצר <span class=""mam-kq""><span class=""mam-kq-k"">(האיתיך)</span> <span class=""mam-kq-q"">[האיתך]</span></span> כהל להודעתני חלמא דיחזית ופשרה","The king said in reply to Daniel (who was called Belteshazzar), “Can you really make known to me the dream that I saw and its meaning?” ",Ninguno
Daniel,2,27,ענה דניאל קדם מלכא ואמר רזא דימלכא שאל לא חכימין אשפין חרטמין גזרין יכלין להחויה למלכא,"Daniel answered the king and said, “The mystery about which the king has inquired—sages, exorcists, magicians, and diviners cannot tell to the king. ",Control/Derecha (Yamin)
Daniel,2,28,"ברם איתי אלה בשמיא גלא רזין והודע למלכא נבוכדנצר מה די להוא באחרית יומיא חלמך וחזוי ראשך עלמשכבך דנה הוא&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","But there is a God in heaven who reveals mysteries, who has made known to King Nebuchadnezzar what is to be at the end of days. This is your dream and the vision that entered your mind in bed: ",Ninguno
Daniel,2,29,"<span class=""mam-kq""><span class=""mam-kq-k"">(אנתה)</span> <span class=""mam-kq-q"">[אנת]</span></span> מלכא רעיונך עלמשכבך סלקו מה די להוא אחרי דנה וגלא רזיא הודעך מהדי להוא","O king, the thoughts that came to your mind in your bed are about future events; the Revealer of Mysteries has let you know what is to happen. ",Ninguno
Daniel,2,30,"ואנה לא בחכמה דיאיתי בי מןכלחייא רזא דנה גלי לי להן עלדברת די פשרא למלכא יהודעון ורעיוני לבבך תנדע&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Not because my wisdom is greater than that of other creatures has this mystery been revealed to me, but in order that the meaning should be made known to the king, and that you may know the thoughts of your mind.",Ninguno
Daniel,2,31,"<span class=""mam-kq""><span class=""mam-kq-k"">(אנתה)</span> <span class=""mam-kq-q"">[אנת]</span></span> מלכא חזה הוית ואלו צלם חד שגיא צלמא דכן רב וזיוה יתיר קאם לקבלך ורוה דחיל","“O king, as you looked on, there appeared a great statue. This statue, which was huge and its brightness surpassing, stood before you, and its appearance was awesome. ",Ninguno
Daniel,2,32,הוא צלמא ראשה דידהב טב חדוהי ודרעוהי די כסף מעוהי וירכתה די נחש,"The head of that statue was of fine gold; its breast and arms were of silver; its belly and thighs, of bronze; ",Ninguno
Daniel,2,33,"שקוהי די פרזל רגלוהי <span class=""mam-kq""><span class=""mam-kq-k"">(מנהון)</span> <span class=""mam-kq-q"">[מנהין]</span></span> די פרזל <span class=""mam-kq""><span class=""mam-kq-k"">(ומנהון)</span> <span class=""mam-kq-q"">[ומנהין]</span></span> די חסף","its legs were of iron, and its feet part iron and part clay. ",Ninguno
Daniel,2,34,חזה הוית עד די התגזרת אבן דילא בידין ומחת לצלמא עלרגלוהי די פרזלא וחספא והדקת המון,"As you looked on, a stone was hewn out, not by hands, and struck the statue on its feet of iron and clay and crushed them. ",Ninguno
Daniel,2,35,באדין דקו כחדה פרזלא חספא נחשא כספא ודהבא והוו כעור מןאדריקיט ונשא המון רוחא וכלאתר לאהשתכח להון ואבנא&thinsp;<b></b> דימחת לצלמא הות לטור רב ומלאת כלארעא,"All at once, the iron, clay, bronze, silver, and gold were crushed, and became like chaff of the threshing floors of summer; a wind carried them off until no trace of them was left. But the stone that struck the statue became a great mountain and filled the whole earth.",Ninguno
Daniel,2,36,דנה חלמא ופשרה נאמר קדםמלכא,"“Such was the dream, and we will now tell the king its meaning. ",Ninguno
Daniel,2,37,"<span class=""mam-kq""><span class=""mam-kq-k"">(אנתה)</span> <span class=""mam-kq-q"">[אנת]</span></span> מלכא מלך מלכיא די אלה שמיא מלכותא חסנא ותקפא ויקרא יהבלך","You, O king—king of kings, to whom the God of Heaven has given kingdom, power, might, and glory; ",Ninguno
Daniel,2,38,"ובכלדי <span class=""mam-kq""><span class=""mam-kq-k"">(דארין)</span> <span class=""mam-kq-q"">[דירין]</span></span> בניאנשא חיות ברא ועוףשמיא יהב בידך והשלטך בכלהון <span class=""mam-kq""><span class=""mam-kq-k"">(אנתה)</span> <span class=""mam-kq-q"">[אנת]</span></span>הוא ראשה די דהבא","into whose hands have been given humans, wild animals, and the fowl of heaven, wherever they may dwell; and to whom has been given dominion over them all—you are the head of gold. ",Ninguno
Daniel,2,39,"ובתרך תקום מלכו אחרי <span class=""mam-kq""><span class=""mam-kq-k"">(ארעא)</span> <span class=""mam-kq-q"">[ארע]</span></span> מנך ומלכו <span class=""mam-kq""><span class=""mam-kq-k"">(תליתיא)</span> <span class=""mam-kq-q"">[תליתאה]</span></span> אחרי די נחשא די תשלט בכלארעא","But another kingdom will arise after you, inferior to yours; then yet a third kingdom, of bronze, which will rule over the whole earth. ",Ninguno
Daniel,2,40,"ומלכו <span class=""mam-kq""><span class=""mam-kq-k"">(רביעיה)</span> <span class=""mam-kq-q"">[רביעאה]</span></span> תהוא תקיפה כפרזלא כלקבל די פרזלא מהדק וחשל כלא וכפרזלא דימרעע כלאלן תדק ותרע",But the fourth kingdom will be as strong as iron; just as iron crushes and shatters everything—and like iron that smashes—so will it crush and smash all these. ,Ninguno
Daniel,2,41,"ודיחזיתה רגליא ואצבעתא <span class=""mam-kq""><span class=""mam-kq-k"">(מנהון)</span> <span class=""mam-kq-q"">[מנהן]</span></span> חסף דיפחר <span class=""mam-kq""><span class=""mam-kq-k"">(ומנהון)</span> <span class=""mam-kq-q"">[ומנהין]</span></span> פרזל מלכו פליגה תהוה ומןנצבתא דיפרזלא להואבה כלקבל די חזיתה פרזלא מערב בחסף טינא","You saw the feet and the toes, part potter’s clay and part iron; that means it will be a divided kingdom; it will have only some of the stability of iron, inasmuch as you saw iron mixed with common clay. ",Ninguno
Daniel,2,42,"ואצבעת רגליא <span class=""mam-kq""><span class=""mam-kq-k"">(מנהון)</span> <span class=""mam-kq-q"">[מנהין]</span></span> פרזל <span class=""mam-kq""><span class=""mam-kq-k"">(ומנהון)</span> <span class=""mam-kq-q"">[ומנהין]</span></span> חסף מןקצת מלכותא תהוה תקיפה ומנה תהוא תבירה",And the toes were part iron and part clay; that [means] the kingdom will be in part strong and in part brittle. ,Ninguno
Daniel,2,43,"<span class=""mam-kq""><span class=""mam-kq-k"">(די)</span> <span class=""mam-kq-q"">[ודי]</span></span> חזית פרזלא מערב בחסף טינא מתערבין להון בזרע אנשא ולאלהון דבקין דנה עםדנה האכדי פרזלא לא מתערב עםחספא","You saw iron mixed with common clay; that means: they shall intermingle through marriage,ethrough marriage Lit. “by human seed”; meaning uncertain. but shall not hold together, just as iron does not mix with clay. ",Separación (Beyn)
Daniel,2,44,וביומיהון די מלכיא אנון יקים אלה שמיא מלכו די לעלמין לא תתחבל ומלכותה לעם אחרן לא תשתבק תדק ותסיף כלאלין מלכותא והיא תקום לעלמיא,"And in the time of those kings, the God of Heaven will establish a kingdom that shall never be destroyed, a kingdom that shall not be transferred to another people. It will crush and wipe out all these kingdoms, but shall itself last forever— ",Ninguno
Daniel,2,45,"כלקבל דיחזית די מטורא אתגזרת אבן דילא בידין והדקת פרזלא נחשא חספא כספא ודהבא אלה רב הודע למלכא מה די להוא אחרי דנה ויציב חלמא ומהימן פשרה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","just as you saw how a stone was hewn from the mountain, not by hands, and crushed the iron, bronze, clay, silver, and gold. The great God has made known to the king what will happen in the future. The dream is sure and its interpretation reliable.”",Ninguno
Daniel,2,46,באדין מלכא נבוכדנצר נפל עלאנפוהי ולדניאל סגד ומנחה וניחחין אמר לנסכה לה,Then King Nebuchadnezzar prostrated himself and paid homage to Daniel and ordered that a grain offering and pleasing offerings be made to him. ,Ninguno
Daniel,2,47,ענה מלכא לדניאל ואמר מןקשט די אלהכון הוא אלה אלהין ומרא מלכין וגלה רזין די יכלת למגלא רזא דנה,"The king said in reply to Daniel, “Truly your God must be the God of gods and Sovereign of kings and the revealer of mysteries to have enabled you to reveal this mystery.” ",Ninguno
Daniel,2,48,אדין מלכא לדניאל רבי ומתנן רברבן שגיאן יהבלה והשלטה על כלמדינת בבל ורבסגנין על כלחכימי בבל,"The king then elevated Daniel and gave him very many gifts, and made him governor of the whole province of Babylon and chief prefect of all the sages of Babylon. ",Ninguno
Daniel,2,49,"ודניאל בעא מןמלכא ומני על עבידתא די מדינת בבל לשדרך מישך ועבד נגו ודניאל בתרע מלכא&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","At Daniel’s request, the king appointed Shadrach, Meshach, and Abed-nego to administer the province of Babylon; while Daniel himself was at the king’s court.",Ninguno
Daniel,3,1,נבוכדנצר מלכא עבד צלם דידהב רומה אמין שתין פתיה אמין שת אקימה בבקעת דורא במדינת בבל,King Nebuchadnezzar made a statue of gold sixty cubits high and six cubits broad. He set it up in the plain of Dura in the province of Babylon. ,Ninguno
Daniel,3,2,ונבוכדנצר מלכא שלח למכנש&thinsp;<b></b> לאחשדרפניא סגניא ופחותא אדרגזריא גדבריא דתבריא תפתיא וכל שלטני מדינתא למתא לחנכת צלמא די הקים נבוכדנצר מלכא,"King Nebuchadnezzar then sent word to gather the satraps, prefects, governors, counselors, treasurers, judges, officers, and all the provincial officials to attend the dedication of the statue that King Nebuchadnezzar had set up. ",Ninguno
Daniel,3,3,"באדין מתכנשין אחשדרפניא סגניא ופחותא אדרגזריא גדבריא דתבריא תפתיא וכל שלטני מדינתא לחנכת צלמא די הקים נבוכדנצר מלכא <span class=""mam-kq""><span class=""mam-kq-k"">(וקאמין)</span> <span class=""mam-kq-q"">[וקימין]</span></span> לקבל צלמא די הקים נבכדנצר","So the satraps, prefects, governors, counselors, treasurers, judges, officers, and all the provincial officials assembled for the dedication of the statue that King Nebuchadnezzar had set up, and stood before the statue that Nebuchadnezzar had set up. ",Control/Derecha (Yamin)
Daniel,3,4,וכרוזא קרא בחיל לכון אמרין עממיא אמיא ולשניא,"The herald proclaimed in a loud voice, “You are commanded, O peoples and nations of every language, ",Ninguno
Daniel,3,5,"בעדנא דיתשמעון קל קרנא משרוקיתא <span class=""mam-kq""><span class=""mam-kq-k"">(קיתרס)</span> <span class=""mam-kq-q"">[קתרוס]</span></span> שבכא פסנתרין סומפניא וכל זני זמרא תפלון ותסגדון לצלם דהבא די הקים נבוכדנצר מלכא","when you hear the sound of the horn, pipe, zither, lyre, psaltery, bagpipe, and all other types of instruments, to fall down and worship the statue of gold that King Nebuchadnezzar has set up. ",Ninguno
Daniel,3,6,ומןדילא יפל ויסגד בהשעתא יתרמא לגואאתון נורא יקדתא,Whoever will not fall down and worship shall at once be thrown into a burning fiery furnace.” ,Ninguno
Daniel,3,7,"כלקבל דנה בהזמנא כדי שמעין כלעממיא קל קרנא משרוקיתא <span class=""mam-kq""><span class=""mam-kq-k"">(קיתרס)</span> <span class=""mam-kq-q"">[קתרוס]</span></span> שבכא פסנטרין וכל זני זמרא נפלין כלעממיא אמיא ולשניא סגדין לצלם דהבא די הקים נבוכדנצר מלכא","And so, as soon as all the peoples heard the sound of the horn, pipe, zither, lyre, psaltery, and all other types of instruments, all peoples and nations of every language fell down and worshiped the statue of gold that King Nebuchadnezzar had set up.",Ninguno
Daniel,3,8,כלקבל דנה בהזמנא קרבו גברין כשדאין ואכלו קרציהון די יהודיא,"Seizing the occasion, certain Chaldeans came forward to slander the Jews. ",Ninguno
Daniel,3,9,ענו ואמרין לנבוכדנצר מלכא מלכא לעלמין חיי,"They spoke up and said to King Nebuchadnezzar, “O king, live forever! ",Ninguno
Daniel,3,10,"<span class=""mam-kq""><span class=""mam-kq-k"">(אנתה)</span> <span class=""mam-kq-q"">[אנת]</span></span> מלכא שמת טעם די כלאנש דיישמע קל קרנא משרקיתא <span class=""mam-kq""><span class=""mam-kq-k"">(קיתרס)</span> <span class=""mam-kq-q"">[קתרוס]</span></span> שבכא פסנתרין <span class=""mam-kq""><span class=""mam-kq-k"">(וסיפניה)</span> <span class=""mam-kq-q"">[וסופניה]</span></span> וכל זני זמרא יפל ויסגד לצלם דהבא","You, O king, gave an order that everyone who hears the horn, pipe, zither, lyre, psaltery, bagpipe, and all types of instruments must fall down and worship the golden statue, ",Ninguno
Daniel,3,11,ומןדילא יפל ויסגד יתרמא לגואאתון נורא יקדתא,and whoever does not fall down and worship shall be thrown into a burning fiery furnace. ,Ninguno
Daniel,3,12,"איתי גברין יהודאין דימנית יתהון עלעבידת מדינת בבל שדרך מישך ועבד נגו גבריא אלך לאשמו <span class=""mam-kq""><span class=""mam-kq-k"">(עליך)</span> <span class=""mam-kq-q"">[עלך]</span></span> מלכא טעם <span class=""mam-kq""><span class=""mam-kq-k"">(לאלהיך)</span> <span class=""mam-kq-q"">[לאלהך]</span></span> לא פלחין ולצלם דהבא די הקימת לא סגדין","There are certain Jews whom you appointed to administer the province of Babylon, Shadrach, Meshach, and Abed-nego; those men pay no heed to you, O king; they do not serve your god or worship the statue of gold that you have set up.”",Ninguno
Daniel,3,13,באדין נבוכדנצר ברגז וחמא אמר להיתיה לשדרך מישך ועבד נגו באדין גבריא אלך היתיו קדם מלכא,"Then Nebuchadnezzar, in raging fury, ordered Shadrach, Meshach, and Abed-nego to be brought; so those men were brought before the king. ",Ninguno
Daniel,3,14,ענה נבוכדנצר ואמר להון הצדא שדרך מישך ועבד נגו לאלהי לא איתיכון פלחין ולצלם דהבא די הקימת לא סגדין,"Nebuchadnezzar spoke to them and said, “Is it true, Shadrach, Meshach, and Abed-nego, that you do not serve my god or worship the statue of gold that I have set up? ",Ninguno
Daniel,3,15,"כען הן איתיכון עתידין די בעדנא דיתשמעון קל קרנא משרוקיתא <span class=""mam-kq""><span class=""mam-kq-k"">(קיתרס)</span> <span class=""mam-kq-q"">[קתרוס]</span></span> שבכא פסנתרין וסומפניה וכל&thinsp;<b></b> זני זמרא תפלון ותסגדון לצלמא דיעבדת והן לא תסגדון בהשעתא תתרמון לגואאתון נורא יקדתא ומןהוא אלה די ישיזבנכון מןידי","Now if you are ready to fall down and worship the statue that I have made when you hear the sound of the horn, pipe, zither, lyre, psaltery, and bagpipe, and all other types of instruments, [well and good]; but if you will not worship, you shall at once be thrown into a burning fiery furnace, and what god is there that can save you from my power?” ",Ninguno
Daniel,3,16,ענו שדרך מישך ועבד נגו ואמרין למלכא נבוכדנצר לאחשחין אנחנא עלדנה פתגם להתבותך,"Shadrach, Meshach, and Abed-nego said in reply to the king, “O Nebuchadnezzar, we have no need to answer you in this matter, ",Ninguno
Daniel,3,17,הן איתי אלהנא דיאנחנא פלחין יכל לשיזבותנא מןאתון נורא יקדתא ומןידך מלכא ישיזב,"for if so it must be, our God whom we serve is able to save us from the burning fiery furnace—and will save us from your power, O king. ",Ninguno
