Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Joel,1,13,חגרו וספדו הכהנים הילילו משרתי מזבח באו לינו בשקים משרתי אלהי כי נמנע מבית אלהיכם מנחה ונסך,"Gird yourselves and lament, O priests,Wail, O ministers of the altar;Come, spend the night in sackcloth,O ministers of my God.For offering and libation are withheldFrom the House of your God.",Ninguno
Joel,1,14,קדשוצום קראו עצרה אספו זקנים כל ישבי הארץ בית יהוה אלהיכם וזעקו אליהוה,"Solemnize a fast,Proclaim an assembly;Gather the elders—all the inhabitants of the land—In the House of  the ETERNAL your God,And cry out to  GOD.",Ninguno
Joel,1,15,אהה ליום כי קרוב יום יהוה וכשד משדי יבוא,Alas for the day!For the day of  GOD is near;It shall come like havoc from Shaddai.cShaddai Traditionally “the Almighty”; see Gen. 17.1. ,Ninguno
Joel,1,16,הלוא נגד עינינו אכל נכרת מבית אלהינו שמחה וגיל,"For food is cut offBefore our very eyes,And joy and gladnessFrom the House of our God.",Ninguno
Joel,1,17,עבשו פרדות תחת מגרפתיהם נשמו אצרות נהרסו ממגרות כי הביש דגן,"The seeds have shriveledUnder their clods.dThe seeds … clods Meaning of Heb. uncertain. The granaries are desolate,Barns are in ruins,For the new grain has failed.",Ninguno
Joel,1,18,מהנאנחה בהמה נבכו עדרי בקר כי אין מרעה להם גםעדרי הצאן נאשמו,"How the animals groan!The herds of cattle are bewilderedBecause they have no pasture,And the flocks of sheep are dazed.edazed Meaning of Heb. uncertain. ",Ninguno
Joel,1,19,אליך יהוה אקרא כי אש אכלה נאות מדבר ולהבה להטה כלעצי השדה,"To You, O  ETERNAL One, I call.For fire has consumedThe pastures in the wilderness,And flameffire…flame I.e., scorching heat. has devouredAll the trees of the countryside.",Ninguno
Joel,1,20,"גםבהמות שדה תערוג אליך כי יבשו אפיקי מים ואש אכלה נאות המדבר&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The very beasts of the fieldCry out to You;For the watercourses are dried up,And fire has consumedThe pastures in the wilderness.",Ninguno
Joel,2,1,תקעו שופר בציון והריעו בהר קדשי ירגזו כל ישבי הארץ כיבא יוםיהוה כי קרוב,"Blow a horn in Zion,Sound an alarm on My holy mount!Let all dwellers on earth tremble,For the day of  GOD has come!It is close—",Ninguno
Joel,2,2,יום חשך ואפלה יום ענן וערפל כשחר פרש עלההרים עם רב ועצום כמהו לא נהיה מןהעולם ואחריו לא יוסף עדשני דור ודור,"A day of darkness and gloom,A day of densest cloudSpread like soot over the hills.A vast, enormous horde—Nothing like it has ever happened,And it shall never happen againThrough the years and ages.",Ninguno
Joel,2,3,לפניו אכלה אש ואחריו תלהט להבה כגןעדן הארץ לפניו ואחריו מדבר שממה וגםפליטה לאהיתה לו,"Their vanguard is a consuming fire,Their rear guard a devouring flame.Before them the land was like the Garden of Eden,Behind them, a desolate waste:Nothing has escaped them.",Ninguno
Joel,2,4,כמראה סוסים מראהו וכפרשים כן ירוצון,"They have the appearance of horses,They gallop just like steeds.",Ninguno
Joel,2,5,כקול מרכבות עלראשי ההרים ירקדון כקול להב אש אכלה קש כעם עצום ערוך מלחמה,"With a clatter as of chariotsThey bound on the hilltops,With a noise like a blazing fireConsuming straw;Like an enormous hordeArrayed for battle.",Ninguno
Joel,2,6,מפניו יחילו עמים כלפנים קבצו פארור,"Peoples tremble before them,All faces turn ashen.aturn ashen Meaning of Heb. uncertain; cf. Nah. 2.11. ",Ninguno
Joel,2,7,כגבורים ירצון כאנשי מלחמה יעלו חומה ואיש בדרכיו ילכון ולא יעבטון ארחותם,"They rush like warriors,They scale a wall like fighters.And each keeps to its own track.Their paths never cross;bcross Meaning of Heb. uncertain. ",Ninguno
Joel,2,8,ואיש אחיו לא ידחקון גבר במסלתו ילכון ובעד השלח יפלו לא יבצעו,"No one jostles another,Each keeps to its own course.And should they fall through a loophole,They do not get hurt.cAnd should they fall … not get hurt Meaning of Heb. uncertain. ",Ninguno
Joel,2,9,בעיר ישקו בחומה ירצון בבתים יעלו בעד החלונים יבאו כגנב,"They rush up the wall,They dash about in the city;They climb into the houses,They enter like thievesBy way of the windows.",Ninguno
Joel,2,10,לפניו רגזה ארץ רעשו שמים שמש וירח קדרו וכוכבים אספו נגהם,"Before them earth trembles,Heaven shakes,Sun and moon are darkened,And stars withdraw their brightness.",Ninguno
Joel,2,11,ויהוה נתן קולו לפני חילו כי רב מאד מחנהו כי עצום עשה דברו כיגדול יוםיהוה ונורא מאד ומי יכילנו,"And  GOD roars aloudAt the head of the divine army;For vast indeed is this host,Numberless are those that do God’s bidding.For great is the day of  GOD,Most terrible—who can endure it?",Ninguno
Joel,2,12,וגםעתה נאםיהוה שבו עדי בכללבבכם ובצום ובבכי ובמספד,"“Yet even now”—says  GOD—“Turn back to Me with all your hearts,And with fasting, weeping, and lamenting.”",Ninguno
Joel,2,13,וקרעו לבבכם ואלבגדיכם ושובו אליהוה אלהיכם כיחנון ורחום הוא ארך אפים ורבחסד ונחם עלהרעה,"Rend your heartsRather than your garments,And turn back to  the ETERNAL your God.For [God] is gracious and compassionate,Slow to anger, abounding in kindness,And renouncing punishment.",Ninguno
Joel,2,14,"מי יודע ישוב ונחם והשאיר אחריו ברכה מנחה ונסך ליהוה אלהיכם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Who knows but [God] may turn and relent,And leave a blessing behindFor grain offering and drink offeringTo  the ETERNAL your God?dWhen the locusts depart, there will again be yield enough for offerings; see 1.9. ",Ninguno
Joel,2,15,תקעו שופר בציון קדשוצום קראו עצרה,"Blow a horn in Zion,Solemnize a fast,Proclaim an assembly!",Ninguno
Joel,2,16,אספועם קדשו קהל קבצו זקנים אספו עוללים וינקי שדים יצא חתן מחדרו וכלה מחפתה,"Gather the people,Bid the congregation purify themselves.epurify themselves Cf. Exod. 19.10; Zeph. 1.7. Bring together the old,Gather the babesAnd the sucklings at the breast;Let the bridegroom come out of his chamber,The bride from her canopied couch.",Ninguno
Joel,2,17,בין האולם ולמזבח יבכו הכהנים משרתי יהוה ויאמרו חוסה יהוה עלעמך ואלתתן נחלתך לחרפה למשלבם גוים למה יאמרו בעמים איה אלהיהם,"Between the portico and the altar,Let the priests,  GOD’s ministers, weepAnd say:“Oh, spare Your people,  ETERNAL One!Let not Your possession become a mockery,To be taunted by nations!Let not the peoples say,‘Where is their God?’”",Separación (Beyn)
Joel,2,18,ויקנא יהוה לארצו ויחמל עלעמו,Then  GOD was rousedIn behalf of this landAnd had compassionUpon this people.,Ninguno
Joel,2,19,ויען יהוה ויאמר לעמו הנני שלח לכם אתהדגן והתירוש והיצהר ושבעתם אתו ולאאתן אתכם עוד חרפה בגוים,"In response to this covenanted people 
GOD
  declared:“I will grant you the new grain,The new wine, and the new oil,And you shall have them in abundance.Nevermore will I let you beA mockery among the nations.",Ninguno
Joel,2,20,ואתהצפוני ארחיק מעליכם והדחתיו אלארץ ציה ושממה אתפניו אלהים הקדמני וספו אלהים האחרון ועלה באשו ותעל צחנתו כי הגדיל לעשות,"I will drive the northernerfthe northerner I.e., the locusts. Emendation yields “My multitude”; cf. “nation” (1.6), “horde,” “army,” and “host” (2.2, 5, 11, 25). far from you,I will thrust it into a parched and desolate land—Its van to the Eastern Seagthe Eastern Sea The Dead Sea. And its rear to the Western Sea;hthe Western Sea The Mediterranean Sea. And the stench of it shall go up,And the foul smell rise.”For [GOD] shall work great deeds.",Ninguno
Joel,2,21,אלתיראי אדמה גילי ושמחי כיהגדיל יהוה לעשות,"Fear not, O soil, rejoice and be glad;For  GOD has wrought great deeds.",Ninguno
Joel,2,22,אלתיראו בהמות שדי כי דשאו נאות מדבר כיעץ נשא פריו תאנה וגפן נתנו חילם,"Fear not, O beasts of the field,For the pastures in the wildernessAre clothed with grass.The trees have borne their fruit;Fig tree and vineHave yielded their strength.",Ninguno
Joel,2,23,ובני ציון גילו ושמחו ביהוה אלהיכם כינתן לכם אתהמורה לצדקה ויורד לכם גשם מורה ומלקוש בראשון,"O children of Zion, be glad,Rejoice in  the ETERNAL your God.For you have been given the early rain out of kindness,Now the rain is made to fall [as] formerly—The early rain and the late—",Ninguno
Joel,2,24,ומלאו הגרנות בר והשיקו היקבים תירוש ויצהר,"And threshing floors shall be piled with grain,And vats shall overflow with new wine and oil.",Ninguno
Joel,2,25,ושלמתי לכם אתהשנים אשר אכל הארבה הילק והחסיל והגזם חילי הגדול אשר שלחתי בכם,"“I will repay you for the yearsifor the years Emendation yields “double what was.” Consumed by swarms and hoppers,By grubs and locusts,The great army I let loose against you.",Ninguno
Joel,2,26,ואכלתם אכול ושבוע והללתם אתשם יהוה אלהיכם אשרעשה עמכם להפליא ולאיבשו עמי לעולם,And you shall eat your fillAnd praise the name of  the ETERNAL your GodWho dealt so wondrously with you—My people shall be shamed no more.,Ninguno
Joel,2,27,"וידעתם כי בקרב ישראל אני ואני יהוה אלהיכם ואין עוד ולאיבשו עמי לעולם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",And you shall knowThat I am in the midst of Israel:That I  the ETERNAL One am your GodAnd there is no other.And My people shall be shamed no more.”,Percepción (Yada)
Joel,3,1,והיה אחריכן אשפוך אתרוחי עלכלבשר ונבאו בניכם ובנותיכם זקניכם חלמות יחלמון בחוריכם חזינות יראו,"After that,I will pour out My spirit on all flesh;Your sons and daughters shall prophesy;Your elders shall dream dreams,And your youths shall see visions.",Ninguno
Joel,3,2,וגם עלהעבדים ועלהשפחות בימים ההמה אשפוך אתרוחי,I will even pour out My spiritUpon male and female slaves in those days.,Ninguno
Joel,3,3,ונתתי מופתים בשמים ובארץ דם ואש ותימרות עשן,"Before the great and terrible day of  GOD comes,aBefore the great and terrible day of GOD comes Moved up from v. 4 for clarity. I will set portents in the sky and on earth:Blood and fire and pillars of smoke;",Ninguno
Joel,3,4,השמש יהפך לחשך והירח לדם לפני בוא יום יהוה הגדול והנורא,The sun shall turn into darknessAnd the moon into blood.,Ninguno
Joel,3,5,והיה כל אשריקרא בשם יהוה ימלט כי בהרציון ובירושל͏ם תהיה פליטה כאשר אמר יהוה ובשרידים אשר יהוה קרא,"But everyone who invokes GOD’s name shall escape; for there shall be a remnant on Mount Zion and in Jerusalem, as GOD promised. Anyone who invokes GOD will be among the survivors.bAnyone who invokes GOD will be among the survivors Meaning of Heb. uncertain. ",Ninguno
Joel,4,1,"כי הנה בימים ההמה ובעת ההיא אשר <span class=""mam-kq""><span class=""mam-kq-k"">(אשוב)</span> <span class=""mam-kq-q"">[אשיב]</span></span> אתשבות יהודה וירושל͏ם","For lo! in those daysAnd in that time,When I restore the fortunesOf Judah and Jerusalem,",Ninguno
Joel,4,2,וקבצתי אתכלהגוים והורדתים אלעמק יהושפט ונשפטתי עמם שם עלעמי ונחלתי ישראל אשר פזרו בגוים ואתארצי חלקו,"I will gather all the nationsAnd bring them down to the Valley of Jehoshaphat.aJehoshaphat Here understood as “GOD contends”; contrast v. 12. There I will contend with themOver My very own people, Israel,Which they scattered among the nations.For they divided My land among themselves",Ninguno
Joel,4,3,ואלעמי ידו גורל ויתנו הילד בזונה והילדה מכרו ביין וישתו,"And cast lots over My people;And they bartered a boy for a whore,And sold a girl for wine, which they drank.",Ninguno
Joel,4,4,וגם מהאתם לי צר וצידון וכל גלילות פלשת הגמול אתם משלמים עלי ואםגמלים אתם עלי קל מהרה אשיב גמלכם בראשכם,"What is this you are doing to Me, O Tyre, Sidon, and all the districts of Philistia? Are you requiting Me for something I have done, or are you doing something for My benefit? Quick as a flash, I will pay you back; ",Ninguno
Joel,4,5,אשרכספי וזהבי לקחתם ומחמדי הטבים הבאתם להיכליכם,"for you have taken My gold and My silver, and have carried off My precious treasures to your palaces; ",Ninguno
Joel,4,6,ובני יהודה ובני ירושל͏ם מכרתם לבני היונים למען הרחיקם מעל גבולם,"and you have sold the people of Judah and the people of Jerusalem to the Ionians, so that you have removed them far away from their homeland. ",Ninguno
Joel,4,7,הנני מעירם מןהמקום אשרמכרתם אתם שמה והשבתי גמלכם בראשכם,"Behold, I will rouse them to leave the place you have sold them to, and I will pay you back: ",Ninguno
Joel,4,8,"ומכרתי אתבניכם ואתבנותיכם ביד בני יהודה ומכרום לשבאים אלגוי רחוק כי יהוה דבר&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","I will deliver your sons and daughters into the hands of the people of Judah, and they will sell them into captivity to a distant nation—for GOD has spoken.",Ninguno
Joel,4,9,קראוזאת בגוים קדשו מלחמה העירו הגבורים יגשו יעלו כל אנשי המלחמה,"Proclaim this among the nations:Prepare for battle!Arouse the warriors,Let all the fighters come and draw near!",Ninguno
Joel,4,10,כתו אתיכם לחרבות ומזמרתיכם לרמחים החלש יאמר גבור אני,"Beat your plowsharesbplowshares See note at Isa. 2.4. into swords,And your pruning hooks into spears.Let even the weakling say, “I am strong.”",Ninguno
Joel,4,11,עושו ובאו כלהגוים מסביב ונקבצו שמה הנחת יהוה גבוריך,"Rouse yourselvescRouse yourselves Meaning of Heb. uncertain. and come,All you nations;Come togetherFrom round about.There bring downdbring down Meaning of Heb. uncertain. Your warriors, O  ETERNAL One!",Ninguno
Joel,4,12,יעורו ויעלו הגוים אלעמק יהושפט כי שם אשב לשפט אתכלהגוים מסביב,Let the nations rouse themselves and march upTo the Valley of Jehoshaphat;eJehoshaphat Here understood as “GOD judges”; contrast v. 2. For there I will sit in judgmentOver all the nations round about.,Ninguno
Joel,4,13,שלחו מגל כי בשל קציר באו רדו כימלאה גת השיקו היקבים כי רבה רעתם,"Swing the sickle,For the crop is ripe;Come and tread,For the winepress is full,The vats are overflowing!For great is their wickedness.",Ninguno
Joel,4,14,המונים המונים בעמק החרוץ כי קרוב יום יהוה בעמק החרוץ,Multitudes upon multitudesIn the Valley of Decision!For the day of  GOD is at handIn the Valley of Decision.,Ninguno
Joel,4,15,שמש וירח קדרו וכוכבים אספו נגהם,"Sun and moon are darkened,And stars withdraw their brightness.",Ninguno
Joel,4,16,ויהוה מציון ישאג ומירושל͏ם יתן קולו ורעשו שמים וארץ ויהוה מחסה לעמו ומעוז לבני ישראל,"And  GOD will roar from Zion,And shout aloud from Jerusalem,So that heaven and earth tremble.But  GOD will be a shelter to this covenanted people,A refuge to the children of Israel.",Ninguno
Joel,4,17,"וידעתם כי אני יהוה אלהיכם שכן בציון הרקדשי והיתה ירושל͏ם קדש וזרים לאיעברובה עוד&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And you shall know that I  the ETERNAL your GodDwell in Zion, My holy mount.And Jerusalem shall be holy;Nevermore shall strangers pass through it.",Percepción (Yada)
Joel,4,18,והיה ביום ההוא יטפו ההרים עסיס והגבעות תלכנה חלב וכלאפיקי יהודה ילכו מים ומעין מבית יהוה יצא והשקה אתנחל השטים,"And in that day,The mountains shall drip with wine,The hills shall flow with milk,And all the watercourses of Judah shall flow with water;A spring shall issue from the House of  GOD And shall water the Wadi of the Acacias.",Ninguno
Joel,4,19,מצרים לשממה תהיה ואדום למדבר שממה תהיה מחמס בני יהודה אשרשפכו דםנקיא בארצם,"Egypt shall be a desolation,And Edom a desolate waste,Because of the outrage to the people of Judah,In whose land they shed the blood of the innocent.",Ninguno
Joel,4,20,ויהודה לעולם תשב וירושל͏ם לדור ודור,"But Judah shall be inhabited forever,And Jerusalem throughout the ages.",Ninguno
Joel,4,21,ונקיתי דמם לאנקיתי ויהוה שכן בציון,Thus I will treat as innocent their bloodThat I have not treated as innocent;fI will treat as innocent their blood / That I have not treated as innocent Emendation yields “their unavenged blood shall be avenged.” And  GOD shall dwell in Zion.,Ninguno
