Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Malachi,1,13,"ואמרתם הנה מתלאה והפחתם אותו אמר יהוה צבאות והבאתם גזול ואתהפסח ואתהחולה והבאתם אתהמנחה הארצה אותה מידכם אמר יהוה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","You say, “Oh, what a bother!” And so you degradeedegrade Meaning of Heb. uncertain. it—said GOD of Hosts—and you bring the stolen, the lame, and the sick; and you offer such as an oblation. Will I accept it from you?—said GOD.",Ninguno
Malachi,1,14,וארור נוכל ויש בעדרו זכר ונדר וזבח משחת לאדני כי מלך גדול אני אמר יהוה צבאות ושמי נורא בגוים,"A curse on the cheat who has an [unblemished] male in the flock, but vows and sacrifices a blemished animal to the Sovereign! For I am an emperor—said GOD of Hosts—and My name is revered among the nations.",Ninguno
Malachi,2,1,ועתה אליכם המצוה הזאת הכהנים,"And now, O priests, this charge is for you: ",Ninguno
Malachi,2,2,אםלא תשמעו ואםלא תשימו עללב לתת כבוד לשמי אמר יהוה צבאות ושלחתי בכם אתהמארה וארותי אתברכותיכם וגם ארותיה כי אינכם שמים עללב,"Unless you obey and unless you lay it to heart, and do honor to My name—said GOD of Hosts—I will send a curse and turn your blessings into curses. (Indeed, I have turned them into curses, because you do not lay it to heart.) ",Ninguno
Malachi,2,3,הנני גער לכם אתהזרע וזריתי פרש עלפניכם פרש חגיכם ונשא אתכם אליו,"I will put your seed under a ban,aput your seed under a ban Meaning of Heb. uncertain. and I will strew dung upon your faces, the dung of your festal sacrifices, and you shall be carried out to its [heap].",Ninguno
Malachi,2,4,וידעתם כי שלחתי אליכם את המצוה הזאת להיות בריתי אתלוי אמר יהוה צבאות,"Know, then, that I have sent this charge to you that My covenant with Levi may endure—said GOD of Hosts. ",Percepción (Yada)
Malachi,2,5,בריתי&thinsp;<b></b> היתה אתו החיים והשלום ואתנםלו מורא וייראני ומפני שמי נחת הוא,"I had with him a covenant of life and well-being, which I gave to him, and of reverence, which he showed Me. For he stood in awe of My name.",Ninguno
Malachi,2,6,תורת אמת היתה בפיהו ועולה לאנמצא בשפתיו בשלום ובמישור הלך אתי ורבים השיב מעון,"bSee Hag. 2.10–13; cf. Lev. 10.8–11; Deut. 33.8, 10. Proper rulings were in his mouth,And nothing perverse was on his lips;He served Me with complete loyaltyAnd held the many back from iniquity.",Ninguno
Malachi,2,7,כישפתי כהן ישמרודעת ותורה יבקשו מפיהו כי מלאך יהוהצבאות הוא,"For the lips of a priest guard knowledge,And rulings are sought from his mouth;cFor the lips of a priest guard knowledge, / And rulings are sought from his mouth Or “For the lips of a priest are observed; / Knowledge and ruling are sought from his mouth.” For he is a messenger of  GOD of Hosts.",Ninguno
Malachi,2,8,ואתם סרתם מןהדרך הכשלתם רבים בתורה שחתם ברית הלוי אמר יהוה צבאות,But you have turned away from that course: You have made the many stumble through your rulings;dthrough your rulings By ruling falsely that an act was licit or an object ritually pure. you have corrupted the covenant of the Levites—said GOD of Hosts. ,Ninguno
Malachi,2,9,"וגםאני נתתי אתכם נבזים ושפלים לכלהעם כפי אשר אינכם שמרים אתדרכי ונשאים פנים בתורה&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","And I, in turn, have made you despicable and vile in the eyes of all the people, because you disregard My ways and show partiality in your rulings.",Ninguno
Malachi,2,10,הלוא אב אחד לכלנו הלוא אל אחד בראנו מדוע נבגד איש באחיו לחלל ברית אבתינו,"Have we not all one Father?eHave we not all one Father I.e., are we not members of the same household—and thus reliant upon each other? Or “father,” namely Jacob; cf. Ibn Ezra, Kimhi. Did not one God create us? Why do we break faith with one another, profaning the covenant of our ancestors? ",Ninguno
Malachi,2,11,בגדה יהודה ותועבה נעשתה בישראל ובירושל͏ם כי&thinsp;<b></b> חלל יהודה קדש יהוה אשר אהב ובעל בתאל נכר,"Judah has broken faith; abhorrent things have been done in Israel and in Jerusalem. For Judah has profaned what is holy to, and desired by, GOD—and espoused daughters of alien gods. ",Ninguno
Malachi,2,12,"יכרת יהוה לאיש אשר יעשנה ער וענה מאהלי יעקב ומגיש מנחה ליהוה צבאות&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",May GOD leave to any man who has done this no descendantsfno descendants Meaning of Heb. uncertain. dwelling in the tents of Jacob and presenting offerings to GOD of Hosts. ,Ninguno
Malachi,2,13,וזאת שנית תעשו כסות דמעה אתמזבח יהוה בכי ואנקה מאין עוד פנות אלהמנחה ולקחת רצון מידכם,"And this you do as well:gas well Lit. “a second time”; Septuagint reads “that I detest”; cf. v. 16. You cover the altar of GOD with tears, weeping, and moaning, so that [God] refuses to regard the oblation anymore and to accept what you offer.hwhat you offer Lit. “from your hand.” ",Ninguno
Malachi,2,14,ואמרתם עלמה על כייהוה העיד בינך ובין&thinsp;<b></b> אשת נעוריך אשר אתה בגדתה בה והיא חברתך ואשת בריתך,"But you ask, “Because of what?” Because GOD is a witness between you and the wife of your youth with whom you have broken faith, though she is your partner and covenanted spouse. ",Separación (Beyn)
Malachi,2,15,ולאאחד עשה ושאר רוח לו ומה האחד מבקש זרע אלהים ונשמרתם ברוחכם ובאשת נעוריך אליבגד,"Did not the One make [all,] so that all remaining life-breath is that One’s? And what does that One seek but godly folk? So be careful of your life-breath,iso that all remaining life-breath … careful of your life-breath Meaning of Heb. uncertain. and let no one break faith with the wife of his youth. ",Ninguno
Malachi,2,16,"כישנא שלח אמר יהוה אלהי ישראל וכסה חמס עללבושו אמר יהוה צבאות ונשמרתם ברוחכם ולא תבגדו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","For I detest divorce—said the ETERNAL, the God of Israel—and covering oneself with lawlessness as with a garmentjand covering … with a garment Meaning of Heb. uncertain.—said GOD of Hosts. So be careful of your life-breath and do not act treacherously.",Ninguno
Malachi,2,17,הוגעתם יהוה בדבריכם ואמרתם במה הוגענו באמרכם כלעשה רע טוב&thinsp;<b></b> בעיני יהוה ובהם הוא חפץ או איה אלהי המשפט,"You have wearied GOD with your talk. But you ask, “By what have we done so?” By saying, “All who do evil are good in the sight of GOD, who delights in them,” or else, “Where is the God of justice?”",Ninguno
Malachi,3,1,הנני שלח מלאכי ופנהדרך לפני ופתאם יבוא אלהיכלו האדון&thinsp;<b></b> אשראתם מבקשים ומלאך הברית אשראתם חפצים הנהבא אמר יהוה צבאות,"Behold, I am sending My messenger to clear the way before Me, and the Sovereign you seek shall come to the temple suddenly. As for the angel of the covenantaangel of the covenant Apparently the messenger of the previous sentence is regarded as Israel’s tutelary angel. that you desire, he is already coming. ",Ninguno
Malachi,3,2,ומי מכלכל אתיום בואו ומי העמד בהראותו כיהוא כאש מצרף וכברית מכבסים,"But who can endure the day of his coming, and who can hold out when he appears? For he is like a smelter’s fire and like fuller’s lye. ",Ninguno
Malachi,3,3,וישב מצרף ומטהר כסף וטהר אתבנילוי וזקק אתם כזהב וככסף והיו ליהוה מגישי מנחה בצדקה,"He shall actbact Lit. “sit.” like a smelter and purger of silver; and he shall purify the descendants of Levi and refine them like gold and silver, so that they shall present offerings in righteousness. ",Ninguno
Malachi,3,4,וערבה ליהוה מנחת יהודה וירושל͏ם כימי עולם וכשנים קדמנית,Then the offerings of Judah and Jerusalem shall be pleasing to GOD as in the days of yore and in the years of old.,Ninguno
Malachi,3,5,וקרבתי אליכם למשפט והייתי&thinsp;<b></b> עד ממהר במכשפים ובמנאפים ובנשבעים לשקר ובעשקי שכרשכיר אלמנה ויתום ומטיגר ולא יראוני אמר יהוה צבאות,"But [first] I will step forward to contend against you, and I will act as a relentless accuser against those who have no fear of Me: Who practice sorcery, who commit adultery, who swear falsely, who cheat laborers of their hire, and who subvert [the cause of] the widow, orphan, and stranger, said GOD of Hosts.",Ninguno
Malachi,3,6,כי אני יהוה לא שניתי ואתם בנייעקב לא כליתם,cVv. 6–12 resume the thought of 1.2–5. For I am GOD—I have not changed; and you are the children of Jacob—you have not ceased to be. ,Ninguno
Malachi,3,7,למימי אבתיכם סרתם מחקי ולא שמרתם שובו אלי ואשובה אליכם אמר יהוה צבאות ואמרתם במה נשוב,"From the very days of your ancestors you have turned away from My laws and have not observed them. Turn back to Me, and I will turn back to you—said GOD of Hosts. But you ask, “How shall we turn back?” ",Ninguno
Malachi,3,8,היקבע אדם אלהים כי אתם קבעים אתי ואמרתם במה קבענוך המעשר והתרומה,"Ought mortals to defraudddefraud Heb. qabaʻ, a play on the name of Jacob (v. 6); cf. Gen. 27.36. God? Yet you are defrauding Me. And you ask, “How have we been defrauding You?” In tithe and contribution.eIn tithe and contribution I.e., the contributions to the priests from the new grain, oil, and wine; see Num. 18.12. ",Ninguno
Malachi,3,9,במארה אתם נארים ואתי אתם קבעים הגוי כלו,"You are suffering under a curse, yet you go on defrauding Me—the whole nation of you. ",Ninguno
Malachi,3,10,הביאו אתכלהמעשר אלבית האוצר ויהי טרף בביתי ובחנוני נא בזאת אמר יהוה צבאות אםלא אפתח לכם את ארבות השמים והריקתי לכם ברכה עדבלידי,"Bring the full tithe into the storehouse,fstorehouse I.e., the public storehouse; see Neh. 13.10–13. and let there be food in My House, and thus put Me to the test—said GOD of Hosts. I will surely open the floodgates of the sky for you and pour down blessings on you; ",Ninguno
Malachi,3,11,וגערתי לכם באכל ולאישחת לכם אתפרי האדמה ולאתשכל לכם הגפן בשדה אמר יהוה צבאות,"and I will banish the locustsglocusts Lit. “devourer.” from you, so that they will not destroy the yield of your soil; and your vines in the field shall no longer miscarry—said GOD of Hosts. ",Ninguno
Malachi,3,12,"ואשרו אתכם כלהגוים כיתהיו אתם ארץ חפץ אמר יהוה צבאות&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","And all the nations shall account you happy, for you shall be the most desired of lands—said GOD of Hosts.",Ninguno
Malachi,3,13,חזקו עלי דבריכם אמר יהוה ואמרתם מהנדברנו עליך,"You have spoken hard words against Me—said GOD. But you ask, “What have we been saying among ourselves against You?” ",Ninguno
Malachi,3,14,אמרתם שוא עבד אלהים ומהבצע כי שמרנו משמרתו וכי הלכנו קדרנית מפני יהוה צבאות,"You have said, “It is useless to serve God. What have we gained by keeping God’s charge and walking in abject awe of GOD of Hosts? ",Ninguno
Malachi,3,15,ועתה אנחנו מאשרים זדים גםנבנו עשי רשעה גם בחנו אלהים וימלטו,"And so, we account the arrogant happy: they have indeed done evil and endured; they have indeed dared God and escaped.” ",Ninguno
Malachi,3,16,אז נדברו יראי יהוה איש אלרעהו ויקשב יהוה וישמע ויכתב ספר זכרון לפניו ליראי יהוה ולחשבי שמו,"In this vein have those who revere GOD been talking to one another. GOD has heard and noted it, and a scroll of remembrance has been written at God’s behest concerning those who revere GOD and esteem that name. ",Ninguno
Malachi,3,17,והיו לי אמר יהוה צבאות ליום אשר אני עשה סגלה וחמלתי עליהם כאשר יחמל איש עלבנו העבד אתו,"And on the day that I am preparing, said GOD of Hosts, they shall be My treasured possession; I will be tender toward them as a manha man I.e., a stereotypical householder. is tender toward a son who ministers to him. ",Ninguno
Malachi,3,18,"ושבתם וראיתם בין צדיק לרשע בין עבד אלהים לאשר לא עבדו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","And you shall come to see the difference between the righteous and the wicked, between those who have served God and those who have not.",Separación (Beyn)
Malachi,3,19,כיהנה היום בא בער כתנור והיו כלזדים וכלעשה רשעה קש ולהט אתם היום הבא אמר יהוה צבאות אשר לאיעזב להם שרש וענף,"For lo! That day is at hand, burning like an oven. All the arrogant and all the doers of evil shall be straw, and the day that is coming—said GOD of Hosts—shall burn them to ashes and leave of them neither stock nor boughs. ",Ninguno
Malachi,3,20,וזרחה לכם יראי שמי שמש צדקה ומרפא בכנפיה ויצאתם ופשתם כעגלי מרבק,"But for you who revere My name a sun of victory shall rise to bring healing.ito bring healing Lit. “with healing in the folds of its garments”; in contrast to others “with healing in its wings.” You shall go forth and stamp like stall-fed calves, ",Ninguno
Malachi,3,21,"ועסותם רשעים כייהיו אפר תחת כפות רגליכם ביום אשר אני עשה אמר יהוה צבאות&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","and you shall trample the wicked to a pulp, for they shall be dust beneath your feet on the day that I am preparing—said GOD of Hosts.",Ninguno
Malachi,3,22,<big>ז</big>כרו תורת משה עבדי אשר צויתי אותו בחרב עלכלישראל חקים ומשפטים,"Be mindful of the Teaching of My servant Moses, whom I charged at Horeb with laws and rules for all Israel.",Ninguno
Malachi,3,23,הנה אנכי שלח לכם את אליה הנביא לפני בוא יום יהוה הגדול והנורא,"Lo, I will send the prophet Elijah to you before the coming of the awesome, fearful day of GOD. ",Ninguno
Malachi,3,24,והשיב לבאבות עלבנים ולב בנים עלאבותם פןאבוא והכיתי אתהארץ חרם,"He shall reconcile parents with children and children with their parents, so that, when I come, I do not strike the whole land with utter destruction.Lo, I will send the prophet Elijah to you before the coming of the awesome, fearful day of GOD.",Ninguno
