Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
II_Chronicles,1,11,ויאמר אלהים&thinsp;<small></small>&thinsp;לשלמה יען אשר היתה זאת עםלבבך ולאשאלת עשר נכסים וכבוד ואת נפש שנאיך וגםימים רבים לא שאלת ותשאללך חכמה ומדע אשר תשפוט אתעמי אשר המלכתיך עליו,"God said to Solomon, “Because you want this, and have not asked for wealth, property, and glory, nor have you asked for the life of your enemy, or long life for yourself, but you have asked for the wisdom and the knowledge to be able to govern My people over whom I have made you king, ",Ninguno
II_Chronicles,1,12,החכמה והמדע נתון לך ועשר ונכסים וכבוד אתןלך אשר&thinsp;<b></b> לאהיה כן למלכים אשר לפניך ואחריך לא יהיהכן,"wisdom and knowledge are granted to you, and I grant you also wealth, property, and glory, the like of which no king before you has had, nor shall any after you have.” ",Ninguno
II_Chronicles,1,13,"ויבא שלמה לבמה אשרבגבעון ירושל͏ם מלפני אהל מועד וימלך עלישראל&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","From the shrine at Gibeon, from the Tent of Meeting, Solomon went to Jerusalem and reigned over Israel.",Ninguno
II_Chronicles,1,14,ויאסף שלמה רכב ופרשים ויהילו אלף וארבעמאות רכב ושניםעשר אלף פרשים ויניחם בערי הרכב ועםהמלך בירושל͏ם,"dCf. 1 Kings 10.26–29. Solomon assembled chariots and horses; he had 1,400 chariots and 12,000 horses that he stationed in the chariot towns and with the king in Jerusalem. ",Ninguno
II_Chronicles,1,15,ויתן המלך אתהכסף ואתהזהב בירושל͏ם כאבנים ואת הארזים נתן כשקמים אשרבשפלה לרב,"The king made silver and gold as plentiful in Jerusalem as stones, and cedars as plentiful as the sycamores in the Shephelah. ",Ninguno
II_Chronicles,1,16,ומוצא הסוסים אשר לשלמה ממצרים ומקוא סחרי המלך מקוא יקחו במחיר,Solomon’s horses were imported from Egypt and from Que; the king’s traders would buy them from Que at the market price.,Ninguno
II_Chronicles,1,17,ויעלו ויוציאו ממצרים מרכבה בשש מאות כסף וסוס בחמשים ומאה וכן לכלמלכי החתים ומלכי ארם בידם יוציאו,"A chariot imported from Egypt cost 600 shekels of silver, and a horse 150. These in turn were exported by themethem That is, Solomon’s dealers. to all the kings of the Hittites and the kings of the Arameans.",Ninguno
II_Chronicles,1,18,ויאמר שלמה לבנות בית לשם יהוה ובית למלכותו,Then Solomon resolved to build a House for GOD’s name and a royal palace for himself.,Ninguno
II_Chronicles,2,1,"ויספר שלמה שבעים אלף איש סבל ושמונים אלף איש חצב בהר ומנצחים עליהם שלשת אלפים ושש מאות&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","aCf. 1 Kings 5.15–30. Solomon mustered 70,000 basket carriers and 80,000 quarriers in the hills, with 3,600 supervisors. ",Ninguno
II_Chronicles,2,2,וישלח שלמה אלחורם מלךצר לאמר כאשר עשית עםדויד אבי ותשלחלו ארזים לבנותלו בית לשבת בו,"Solomon sent this message to King Huram of Tyre, “In view of what you did for my father David in sending him cedars to build a palace for his residence— ",Ninguno
II_Chronicles,2,3,הנה אני בונהבית לשם&thinsp;<b></b> יהוה אלהי להקדיש לו להקטיר לפניו קטרתסמים ומערכת תמיד ועלות לבקר ולערב לשבתות ולחדשים ולמועדי יהוה אלהינו לעולם זאת עלישראל,"see, I intend to build a House for the name of the ETERNAL my God, to whom I will dedicate it and in whose honor I will make incense offering of sweet spices, regular rows of bread, and the morning and evening burnt offerings on sabbaths, new moons, and festivals, as is Israel’s eternal duty. ",Ninguno
II_Chronicles,2,4,והבית אשראני בונה גדול כיגדול אלהינו מכלהאלהים,"The House that I intend to build will be great, since our God is greater than all gods. ",Ninguno
II_Chronicles,2,5,ומי יעצרכח לבנותלו בית כי השמים ושמי השמים לא יכלכלהו ומי אני אשר אבנהלו בית כי אםלהקטיר לפניו,"Who indeed is capable of building such a House! Even the heavens to their uttermost reaches cannot contain [God], and who am I that I should build such a House—except as a place for making burnt offerings? ",Ninguno
II_Chronicles,2,6,ועתה שלחלי אישחכם לעשות בזהב ובכסף ובנחשת ובברזל ובארגון וכרמיל ותכלת וידע לפתח פתוחים עםהחכמים אשר עמי ביהודה ובירושל͏ם אשר הכין דויד אבי,"Now send me someone skillful to work in gold, silver, bronze, and iron, and in purple, crimson, and blue yarn, and who knows how to engrave, alongside the skilled workers I have here in Judah and in Jerusalem, whom my father David provided. ",Percepción (Yada)
II_Chronicles,2,7,ושלחלי עצי ארזים ברושים ואלגומים מהלבנון כי אני ידעתי אשר עבדיך יודעים לכרות עצי לבנון והנה עבדי עםעבדיך,"Send me cedars, cypress, and algum wood from the Lebanon, for I know that your servants are skilled at cutting the trees of Lebanon. My servants will work with yours ",Percepción (Yada)
II_Chronicles,2,8,ולהכין לי עצים לרב כי הבית אשראני בונה גדול והפלא,to provide me with a great stock of timber; for the House that I intend to build will be singularly great.,Ninguno
II_Chronicles,2,9,"והנה לחטבים לכרתי העצים נתתי חטים&thinsp;<small></small>&thinsp;מכות לעבדיך כרים עשרים אלף ושערים כרים עשרים אלף ויין בתים עשרים אלף ושמן בתים עשרים אלף&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","I have allocated for your servants, the wood-cutters who fell the trees, 20,000 kors of crushed wheat and 20,000 kors of barley, 20,000 baths of wine and 20,000 baths of oil.”",Ninguno
II_Chronicles,2,10,ויאמר חורם מלךצר בכתב וישלח אלשלמה באהבת יהוה אתעמו נתנך עליהם מלך,"Huram, king of Tyre, sent Solomon this written message in reply, “Because GOD loved the people of Israel,bthe people of Israel Lit. “His people.” you were made king over them.”",Ninguno
II_Chronicles,2,11,ויאמר חורם ברוך יהוה אלהי ישראל אשר עשה אתהשמים ואתהארץ אשר נתן לדויד המלך בן חכם יודע שכל ובינה אשר יבנהבית ליהוה ובית למלכותו,"Huram continued, “Blessed is the ETERNAL, God of Israel, who made the heavens and the earth, who gave King David a wise son, endowed with intelligence and understanding, to build a House for the ETERNAL and a royal palace for himself. ",Ninguno
II_Chronicles,2,12,ועתה שלחתי אישחכם יודע בינה לחורם אבי,"Now I am sending you someone skillful and intelligent, my mastercmaster Lit. “father.” Huram, ",Ninguno
II_Chronicles,2,13,בןאשה מןבנות דן ואביו אישצרי יודע לעשות בזהבובכסף בנחשת בברזל באבנים ובעצים בארגמן בתכלת ובבוץ ובכרמיל ולפתח כלפתוח ולחשב כלמחשבת אשר ינתןלו עםחכמיך וחכמי אדני דויד אביך,"the son of a Danite woman, his father a Tyrian. He is skilled at working in gold, silver, bronze, iron, precious stones, and wood; in purple, blue, and crimson yarn and in fine linen; and at engraving and designing whatever will be required of him, alongside your skilled workers and those of my lord, your father David. ",Ninguno
II_Chronicles,2,14,ועתה החטים והשערים השמן והיין אשר אמר אדני ישלח לעבדיו,"As to the wheat, barley, oil, and wine that my lord mentioned, let him send them to his servants. ",Ninguno
II_Chronicles,2,15,"ואנחנו נכרת עצים מןהלבנון ככלצרכך ונביאם לך רפסדות עלים יפו ואתה תעלה אתם ירושל͏ם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","We undertake to cut down as many trees of Lebanon as you need, and deliver them to you as rafts by sea to Jaffa; you will transport them to Jerusalem.”",Ninguno
II_Chronicles,2,16,ויספר שלמה כלהאנשים הגירים אשר בארץ ישראל אחרי הספר אשר ספרם דויד אביו וימצאו מאה וחמשים אלף ושלשת אלפים ושש מאות,"Solomon took a census of all the resident aliens in the land of Israel, besides the census taken by his father David, and they were found to be 153,600. ",Ninguno
II_Chronicles,2,17,ויעש מהם שבעים אלף סבל ושמנים אלף חצב בהר ושלשת אלפים ושש מאות מנצחים להעביד אתהעם,"He made 70,000 of them basket carriers, and 80,000 of them quarriers, with 3,600 supervisors to see that the people worked.",Ninguno
II_Chronicles,3,1,ויחל שלמה לבנות אתביתיהוה בירושל͏ם בהר המוריה אשר נראה לדויד אביהו אשר הכין במקום דויד בגרן ארנן היבוסי,"aCf. 1 Kings 6; 7.1–22. Then Solomon began to build the House of GOD in Jerusalem on Mount Moriah, where [GOD] had appeared tobappeared to Or “communicated with,” via the prophet Gad; see 1 Chron. 21.18. his father David, at the place that David had designated, at the threshing floor of Ornan the Jebusite. ",Ninguno
II_Chronicles,3,2,ויחל לבנות בחדש השני בשני בשנת ארבע למלכותו,He began to build on the second day of the second month of the fourth year of his reign.,Ninguno
II_Chronicles,3,3,ואלה הוסד שלמה לבנות אתבית האלהים הארך אמות במדה הראשונה אמות ששים ורחב אמות עשרים,"These were the dimensions Solomon established for building the House of God: its length in cubits, by the former measure, was 60, and its breadth was 20. ",Ninguno
II_Chronicles,3,4,והאולם אשר עלפני הארך עלפני רחבהבית אמות עשרים והגבה מאה ועשרים ויצפהו מפנימה זהב טהור,"The length of the porch in front [was equal] to the breadth of the House—20 cubits, and its height was 120. Inside he overlaid it with pure gold. ",Ninguno
II_Chronicles,3,5,ואת&thinsp;<b></b> הבית הגדול חפה עץ ברושים ויחפהו זהב טוב ויעל עליו תמרים ושרשרת,The House itself he paneled with cypress wood. He overlaid it with fine gold and embossed on it palms and chains.,Ninguno
II_Chronicles,3,6,ויצף אתהבית אבן יקרה לתפארת והזהב זהב פרוים,He studded the House with precious stones for decoration; the gold was from Parvaim.,Ninguno
II_Chronicles,3,7,"ויחף אתהבית הקרות הספים וקירותיו ודלתותיו זהב ופתח כרובים עלהקירות&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","He overlaid the House with gold—the beams, the thresholds, its walls and doors; he carved cherubim on the walls. ",Ninguno
II_Chronicles,3,8,ויעש אתביתקדש הקדשים ארכו עלפני רחבהבית אמות עשרים ורחבו אמות עשרים ויחפהו זהב טוב לככרים שש מאות,"He made the Holy of Holies: its length was [equal to] the breadth of the house—20 cubits, and its breadth was 20 cubits. He overlaid it with 600 talents of fine gold. ",Ninguno
II_Chronicles,3,9,ומשקל למסמרות לשקלים חמשים זהב והעליות חפה זהב,The weight of the nails was 50 shekels of gold; the upper chambers he overlaid with gold.,Ninguno
II_Chronicles,3,10,ויעש בביתקדש הקדשים כרובים שנים מעשה צעצעים ויצפו אתם זהב,"He made two sculptured cherubim in the Holy of Holies, and they were overlaid with gold. ",Ninguno
II_Chronicles,3,11,וכנפי הכרובים ארכם אמות עשרים כנף האחד לאמות חמש מגעת לקיר הבית והכנף האחרת אמות חמש מגיע לכנף הכרוב האחר,"The outspread wings of the cherubim were 20 cubits across: one wing 5 cubits long touching one wall of the House, and the other wing 5 cubits long touching the wing of the other cherub; ",Ninguno
II_Chronicles,3,12,וכנף הכרוב האחד אמות חמש מגיע לקיר הבית והכנף האחרת אמות חמש דבקה לכנף הכרוב האחר,"one wing of the other [cherub] 5 cubits long extending to the other wall of the House, and its other wing 5 cubits long touching the wing of the first cherub. ",Ninguno
II_Chronicles,3,13,"כנפי הכרובים האלה פרשים אמות עשרים והם עמדים עלרגליהם ופניהם לבית&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The wingspread of these cherubim was thus 20 cubits across, and they were standing up facing the House. ",Ninguno
II_Chronicles,3,14,"ויעש אתהפרכת תכלת וארגמן וכרמיל ובוץ ויעל עליו כרובים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","He made the curtain of blue, purple, and crimson yarn and fine linen, and he worked cherubim into it. ",Ninguno
II_Chronicles,3,15,"ויעש לפני הבית עמודים שנים אמות שלשים וחמש ארך והצפת אשרעלראשו אמות חמש&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",At the front of the House he made two columns 35 cubits high; the capitalsccapitals Meaning of Heb. uncertain. on top of them were 5 cubits high. ,Ninguno
II_Chronicles,3,16,ויעש שרשרות בדביר ויתן עלראש העמדים ויעש רמונים מאה ויתן בשרשרות,He made chainwork in the inner Sanctuary and set it on the top of the columns; he made a hundred pomegranates and set them into the chainwork.,Ninguno
II_Chronicles,3,17,"ויקם אתהעמודים עלפני ההיכל אחד מימין ואחד מהשמאול ויקרא שם<span class=""mam-kq""><span class=""mam-kq-q"">[הימני]</span> <span class=""mam-kq-k"">(הימיני)</span></span> יכין ושם השמאלי בעז&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","He erected the columns in front of the Great Hall, one to its right and one to its left; the one to the right was called Jachin, and the one to the left, Boaz.","Control/Derecha (Yamin), Caos/Izquierda (Smol)"
II_Chronicles,4,1,"ויעש מזבח נחשת עשרים אמה ארכו ועשרים אמה רחבו ועשר אמות קומתו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","aCf. 1 Kings 7.23–50. He made an altar of bronze 20 cubits long, 20 cubits wide, and 10 cubits high.",Ninguno
II_Chronicles,4,2,ויעש אתהים מוצק עשר באמה משפתו אלשפתו עגול&thinsp;<b></b> סביב וחמש באמה קומתו וקו שלשים באמה יסב אתו סביב,"He made the seabthe sea I.e., a large basin. of cast metal 10 cubits across from brim to brim, perfectly round; it was 5 cubits high, and its circumference was 30 cubits. ",Ninguno
II_Chronicles,4,3,ודמות בקרים תחת לו סביב&thinsp;<small></small>&thinsp;סביב סובבים אתו עשר באמה מקיפים אתהים סביב שנים טורים הבקר יצוקים במצקתו,"Beneath were figures of oxen set all around it, of 10 cubits, encircling the sea; the oxen were in two rows, cast in one piece with it. ",Ninguno
II_Chronicles,4,4,עומד עלשנים עשר בקר שלשה פנים&thinsp;<small></small>&thinsp;צפונה ושלושה פנים&thinsp;<small></small>&thinsp;ימה ושלשה&thinsp;<b></b> פנים נגבה ושלשה פנים מזרחה והים עליהם מלמעלה וכלאחריהם ביתה,"It stood upon twelve oxen: three faced north, three faced west, three faced south, and three faced east, with the sea resting upon them; their haunches were all turned inward. ",Ninguno
II_Chronicles,4,5,"ועביו טפח ושפתו כמעשה שפתכוס פרח שושנה מחזיק בתים שלשת אלפים יכיל&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","It was a handbreadth thick, and its brim was made like that of a cup, like the petals of a lily. It held 3,000 bath s.",Ninguno
II_Chronicles,4,6,"ויעש כיורים עשרה ויתן חמשה מימין וחמשה משמאול לרחצה בהם אתמעשה העולה ידיחו בם והים לרחצה לכהנים בו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",He made ten bronze lavers for washing; he set five on the right and five on the left; they would rinse off in them the parts of the burnt offering; but the sea served the priests for washing.,Control/Derecha (Yamin)
II_Chronicles,4,7,"ויעש אתמנרות הזהב עשר כמשפטם ויתן בהיכל חמש מימין וחמש משמאול&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","He made ten lampstands of gold as prescribed, and placed them in the Great Hall, five on the right and five on the left. ",Control/Derecha (Yamin)
II_Chronicles,4,8,"ויעש שלחנות עשרה וינח בהיכל חמשה מימין וחמשה משמאול ויעש מזרקי זהב מאה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","He made ten tables and placed them in the Great Hall, five on the right and five on the left. He made one hundred gold basins. ",Control/Derecha (Yamin)
II_Chronicles,4,9,ויעש חצר הכהנים והעזרה הגדולה ודלתות לעזרה ודלתותיהם צפה נחשת,"He built the court of the priests and the great court, and doors for the great court; he overlaid the doors with bronze. ",Ninguno
II_Chronicles,4,10,ואתהים נתן מכתף הימנית קדמה ממול נגבה,"He set the sea on the right side, at the southeast corner.",Ninguno
II_Chronicles,4,11,"ויעש חורם אתהסירות ואתהיעים ואתהמזרקות ויכל <span class=""mam-kq""><span class=""mam-kq-k"">(חירם)</span> <span class=""mam-kq-q"">[חורם]</span></span> לעשות אתהמלאכה אשר עשה למלך שלמה בבית האלהים","Huram made the pails, the shovels, and the basins. With that Huram completed the work he had undertaken for King Solomon in the House of God: ",Ninguno
II_Chronicles,4,12,עמודים שנים והגלות והכתרות עלראש העמודים שתים והשבכות שתים לכסות אתשתי גלות הכתרות אשר עלראש העמודים,"the two columns, the globes, and the two capitals on top of the columns; and the two pieces of network to cover the two globes of the capitals on top of the columns; ",Ninguno
II_Chronicles,4,13,ואתהרמונים ארבע מאות לשתי השבכות שנים טורים רמונים לשבכה האחת לכסות אתשתי גלות הכתרות אשר עלפני העמודים,"the four hundred pomegranates for the two pieces of network, two rows of pomegranates for each network, to cover the two globes of the capitals on top of the columns; ",Ninguno
II_Chronicles,4,14,ואתהמכנות עשה ואתהכירות עשה עלהמכנות,he made the stands and the lavers upon the stands;,Ninguno
II_Chronicles,4,15,אתהים אחד ואתהבקר שניםעשר תחתיו,one sea with the twelve oxen beneath it;,Ninguno
II_Chronicles,4,16,ואתהסירות ואתהיעים ואתהמזלגות ואתכלכליהם עשה חורם אביו למלך שלמה לבית יהוה נחשת מרוק,"the pails, the shovels, and the bowls.cbowls Or “forks.” And all the vessels made for King Solomon for the House of GOD by Huram his master were of burnished bronze. ",Ninguno
II_Chronicles,4,17,בככר הירדן יצקם המלך בעבי האדמה בין סכות ובין צרדתה,"The king had them cast in molds dug out of the earth, in the plain of the Jordan between Succoth and Zeredah. ",Separación (Beyn)
II_Chronicles,4,18,"ויעש שלמה כלהכלים האלה לרב מאד כי לא נחקר משקל הנחשת&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",Solomon made a very large number of vessels; the weight of the bronze used could not be reckoned.,Ninguno
II_Chronicles,4,19,ויעש שלמה את כלהכלים אשר בית האלהים ואת מזבח הזהב ואתהשלחנות ועליהם לחם הפנים,And Solomon made all the furnishings that were in the House of God: the altar of gold; the tables for the bread of display;,Ninguno
II_Chronicles,4,20,ואתהמנרות ונרתיהם לבערם כמשפט לפני הדביר זהב סגור,"the lampstands and their lamps, to burn as prescribed in front of the inner Sanctuary, of solid gold; ",Ninguno
II_Chronicles,4,21,והפרח והנרות והמלקחים זהב הוא מכלות זהב,"and the petals, lamps, and tongs, of purest gold; ",Ninguno
II_Chronicles,4,22,והמזמרות והמזרקות והכפות והמחתות זהב סגור ופתח הבית דלתותיו הפנימיות לקדש הקדשים ודלתי הבית להיכל זהב,"the snuffers, basins, ladles, and fire pans, of solid gold; and the entrance to the House: the doors of the innermost part of the House, the Holy of Holies, and the doors of the Great Hall of the House, of gold.",Ninguno
II_Chronicles,5,1,"ותשלם כלהמלאכה אשרעשה שלמה לבית יהוה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ויבא שלמה אתקדשי&thinsp;<b></b> דויד אביו ואתהכסף ואתהזהב ואתכלהכלים נתן באצרות בית האלהים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","aCf. 1 Kings 7.51–8.11. When all the work that King Solomon undertook for the House of GOD was completed, Solomon brought the things that his father David had consecrated—the silver, the gold, and the utensils—and deposited them in the treasury of the House of God.",Ninguno
II_Chronicles,5,2,אז יקהיל שלמה אתזקני ישראל ואתכלראשי המטות נשיאי האבות לבני ישראל אלירושל͏ם להעלות אתארון בריתיהוה מעיר דויד היא ציון,"Then Solomon convoked the elders of Israel—all the heads of the tribes and the ancestral chiefs of the Israelites—in Jerusalem, to bring up the Ark of the Covenant of GOD from the City of David, that is, Zion.",Ninguno
II_Chronicles,5,3,ויקהלו אלהמלך כלאיש ישראל בחג הוא החדש השבעי,"The entire body of Israelbentire body of Israel I.e., the elders of vv. 2 and 4, representing the nation. assembled before the king at the Feast [of Booths], in the seventh month. ",Ninguno
II_Chronicles,5,4,ויבאו כל זקני ישראל וישאו הלוים אתהארון,"When all the elders of Israel had come, the Levites carried the Ark. ",Ninguno
II_Chronicles,5,5,ויעלו אתהארון ואתאהל מועד ואתכלכלי הקדש אשר באהל העלו אתם הכהנים הלוים,They brought up the Ark and the Tent of Meeting and all the holy vessels that were in the Tent—the Levite priests brought them up.,Ninguno
II_Chronicles,5,6,והמלך שלמה וכלעדת ישראל הנועדים עליו לפני הארון מזבחים צאן ובקר אשר לאיספרו ולא ימנו מרב,"Meanwhile, King Solomon and the whole community of Israel, who had gathered to him before the Ark, were sacrificing sheep and oxen in such abundance that they could not be numbered or counted.",Ninguno
II_Chronicles,5,7,ויביאו הכהנים אתארון בריתיהוה אלמקומו אלדביר הבית אלקדש הקדשים אלתחת כנפי הכרובים,"The priests brought the Ark of GOD’s Covenant to its place in the inner Sanctuary of the House, in the Holy of Holies, beneath the wings of the cherubim; ",Ninguno
II_Chronicles,5,8,ויהיו הכרובים פרשים כנפים עלמקום הארון ויכסו הכרובים עלהארון ועלבדיו מלמעלה,for the cherubim had their wings spread out over the place of the Ark so that the cherubim covered the Ark and its poles from above.,Ninguno
II_Chronicles,5,9,ויאריכו הבדים ויראו ראשי הבדים מןהארון עלפני הדביר ולא יראו החוצה ויהישם עד היום הזה,"The poles projected beyond the Ark and the ends of the poles were visible from the front of the inner Sanctuary, but they could not be seen from the outside; and there they remain to this day. ",Ninguno
II_Chronicles,5,10,"אין בארון רק שני הלחות אשרנתן משה בחרב אשר כרת יהוה עםבני ישראל בצאתם ממצרים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","There was nothing inside the Ark but the two tablets that Moses placed [there] at Horeb, when GOD made [a Covenant] with the Israelites after their departure from Egypt. ",Ninguno
II_Chronicles,5,11,ויהי בצאת הכהנים מןהקדש כי כלהכהנים הנמצאים התקדשו אין לשמור למחלקות,"When the priests came out of the Sanctuary—all the priests present had sanctified themselves, without keeping to the set divisions— ",Ninguno
II_Chronicles,5,12,"והלוים המשררים לכלם לאסף להימן לידתון ולבניהם ולאחיהם מלבשים בוץ במצלתים ובנבלים וכנרות עמדים מזרח למזבח ועמהם כהנים למאה ועשרים <span class=""mam-kq""><span class=""mam-kq-k"">(מחצררים)</span> <span class=""mam-kq-q"">[מחצרים]</span></span> בחצצרות","all the Levite singers, Asaph, Heman, Jeduthun, their sons and their brothers, dressed in fine linen, holding cymbals, harps, and lyres, were standing to the east of the altar, and with them were 120 priests who blew trumpets. ",Ninguno
II_Chronicles,5,13,"ויהי כאחד <span class=""mam-kq""><span class=""mam-kq-k"">(למחצצרים)</span> <span class=""mam-kq-q"">[למחצרים]</span></span> ולמשררים להשמיע קולאחד להלל ולהדות ליהוה וכהרים קול בחצצרות ובמצלתים ובכלי השיר ובהלל ליהוה כי טוב כי לעולם חסדו והבית מלא ענן בית יהוה","The trumpeters and the singers joined in unison to praise and extol GOD; and as the sound of the trumpets, cymbals, and other musical instruments, and the praise of GOD, “who is good—and whose steadfast love is eternal,” grew louder, the House, the House of GOD, was filled with a cloud. ",Ninguno
II_Chronicles,5,14,"ולאיכלו הכהנים לעמוד לשרת מפני הענן כימלא כבודיהוה אתבית האלהים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","The priests could not stay and perform the service because of the cloud, for the glory of the ETERNAL filled the House of God.",Ninguno
II_Chronicles,6,1,אז אמר שלמה יהוה אמר לשכון בערפל,aCf. 1 Kings 8.12–53. Then Solomon declared:“GOD has chosenTo abide in a thick cloud;,Ninguno
II_Chronicles,6,2,ואני בניתי ביתזבל לך ומכון לשבתך עולמים,"I have built for YouA stately House,And a place where YouMay dwell forever.”",Ninguno
II_Chronicles,6,3,ויסב המלך אתפניו ויברך את כלקהל ישראל וכלקהל ישראל עומד,"Then, as the whole congregation of Israel stood, the king turned and blessed the whole congregation of Israel. ",Ninguno
II_Chronicles,6,4,ויאמר ברוך יהוה אלהי ישראל אשר דבר בפיו את דויד אבי ובידיו מלא לאמר,"He said, “Blessed is the ETERNAL God of Israel, who made a promise to my father David and fulfilled itbwho made a promise to my father David and fulfilled it Lit. “who spoke with His own mouth a promise to my father David and has fulfilled with His own hands.”—after having said, ",Ninguno
II_Chronicles,6,5,מןהיום אשר הוצאתי אתעמי מארץ מצרים לאבחרתי בעיר מכל שבטי ישראל לבנות בית להיות שמי שם ולאבחרתי באיש להיות נגיד עלעמי ישראל,"‘From the time I brought My people out of the land of Egypt, I never chose a city from among all the tribes of Israel to build a House where My name might abide; nor did I choose anyone to be the leader of My people Israel. ",Ninguno
